gradle/aws__aws-sdk-android__20__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__21__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__22__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__23__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__24__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__25__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__26__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/aws__aws-sdk-android__27__build.gradle,aws/aws-sdk-android,/build.gradle.kts,gradle
gradle/awslabs__aws-crt-java__0__build.gradle,awslabs/aws-crt-java,/build.gradle.kts,gradle
gradle/awslabs__aws-crt-java__1__build.gradle,awslabs/aws-crt-java,/build.gradle.kts,gradle
gradle/awslabs__aws-crt-java__2__build.gradle,awslabs/aws-crt-java,/build.gradle.kts,gradle
gradle/awslabs__djl__0__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__1__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__2__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__3__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__4__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__5__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__6__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__djl__7__build.gradle,awslabs/djl,/build.gradle.kts,gradle
gradle/awslabs__rds-data-api-client-library-java__0__build.gradle,awslabs/rds-data-api-client-library-java,/build.gradle.kts,gradle
gradle/azagniotov__stubby4j__0__build.gradle,azagniotov/stubby4j,/build.gradle.kts,gradle
gradle/Azure__azure-sdk-for-android__0__build.gradle,Azure/azure-sdk-for-android,/build.gradle.kts,gradle
gradle/Azure__azure-sdk-for-android__1__build.gradle,Azure/azure-sdk-for-android,/build.gradle.kts,gradle
gradle/B3nedikt__applocale__0__build.gradle,B3nedikt/applocale,/build.gradle.kts,gradle
gradle/B3nedikt__restring__0__build.gradle,B3nedikt/restring,/build.gradle.kts,gradle
gradle/B3nedikt__reword__0__build.gradle,B3nedikt/reword,/build.gradle.kts,gradle
gradle/babl-ws__babl__0__build.gradle,babl-ws/babl,/build.gradle.kts,gradle
gradle/bakdata__common-kafka-streams__0__build.gradle,bakdata/common-kafka-streams,/build.gradle.kts,gradle
gradle/bakdata__fluent-kafka-streams-tests__0__build.gradle,bakdata/fluent-kafka-streams-tests,/build.gradle.kts,gradle
gradle/bakdata__streams-bootstrap__0__build.gradle,bakdata/streams-bootstrap,/build.gradle.kts,gradle
gradle/banana-j__bananaj__0__build.gradle,banana-j/bananaj,/build.gradle.kts,gradle
gradle/bancolombia__bin-stash__0__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
gradle/bancolombia__bin-stash__1__build.gradle,bancolombia/bin-stash,/build.gradle.kts,gradle
